t,satellite_count,mean_cn0_db_hz,median_cn0_db_hz,min_cn0_db_hz,mean_elevation_deg,median_elevation_deg,min_elevation_deg,weak_signal_count,very_weak_signal_count,low_elevation_count,very_low_elevation_count,position_error_m
3099.0,7,32.91428571428571,35.9,24.1,44.18377463024306,49.99053494850608,16.249871631827585,0,0,0,0,53.15413433052152
3100.0,7,33.857142857142854,36.1,24.9,44.1837238298618,49.98557759491091,16.244550816392543,0,0,0,0,55.386877939286975
3101.0,7,33.17142857142857,34.5,20.5,44.18369088371914,49.98061368658401,16.23928453808707,0,0,0,0,43.53373296747161
3102.0,7,32.91428571428571,35.6,19.9,44.18366007875125,49.97560798332445,16.234030131997002,1,0,0,0,70.09744289096437
3103.0,7,32.55714285714286,33.6,23.0,44.18361181392794,49.97063717706092,16.228724174395907,0,0,0,0,66.96925939907815
3104.0,7,32.9,33.4,23.9,44.18357052705676,49.96566034602864,16.22343814892707,0,0,0,0,60.23144912987428
3105.0,7,33.01428571428571,31.7,25.9,44.18353901045269,49.96067059150516,16.218176623301165,0,0,0,0,60.28058352232082
3106.0,8,31.950000000000003,32.6,18.5,39.10484770012941,42.222537264710624,3.5542900423064703,1,0,1,1,65.8243458935691
3107.0,7,34.94285714285714,33.2,30.2,44.183469445774435,49.95067763814919,16.20762610793857,0,0,0,0,51.340936888257694
3108.0,7,35.114285714285714,33.9,30.2,44.18343237138837,49.945685838679225,16.20234710503873,0,0,0,0,51.32989842107142
3109.0,8,31.612499999999997,32.849999999999994,15.2,39.10275718570206,42.20584027415239,3.538286617828364,1,0,1,1,41.11147688129497
3110.0,7,33.77142857142857,35.3,21.4,44.183368033251206,49.93564758044023,16.191828185979247,0,0,0,0,62.20535928007566
3111.0,8,32.6875,34.1,20.8,39.184308453677545,42.194706312027094,4.191114793133194,0,0,1,1,80.08927587331426
3112.0,9,30.922222222222224,31.2,16.6,35.22240430890686,34.45265004130596,3.5222086028770887,2,0,2,2,79.11936262375916
3113.0,8,32.825,33.7,24.7,39.099963422076215,42.183567893945145,3.516836570148903,0,0,1,1,59.49598884611507
3114.0,8,32.625,33.05,24.2,39.099264697971236,42.178000122653586,3.5114489048393955,0,0,1,1,53.39542059824916
3115.0,8,33.7375,33.2,25.5,39.09856939767848,42.1724333661203,3.5060918745409984,0,0,1,1,63.36848276425453
3116.0,8,34.5875,33.85,28.6,39.0978748879367,42.16686517262643,3.5007134096648187,0,0,1,1,63.15428329561942
3117.0,8,31.924999999999997,30.65,23.0,39.09717167047684,42.161293528904466,3.4953239709632333,0,0,1,1,52.67829320082868
3118.0,7,31.228571428571428,31.1,24.1,44.18312563122157,49.89545745943329,16.14974000350984,0,0,0,0,50.500506547270334
3119.0,8,30.8125,31.5,18.3,39.189243934556316,42.150154267818145,4.232288999065972,1,0,1,1,87.41885780858429
3120.0,7,33.28571428571429,34.6,23.4,44.18306282026127,49.885441134077496,16.139185372967958,0,0,0,0,64.06401642495261
3121.0,8,34.574999999999996,35.95,23.8,39.1904699160265,42.13901686626825,4.242549110726205,0,0,1,1,66.74983509901703
3122.0,8,32.95,34.15,21.9,39.19108374302354,42.13345186037638,4.247689842117406,0,0,1,1,57.68333542228224
3123.0,6,35.88333333333333,37.85,24.5,48.85956041960977,51.24848090429355,23.23892388467232,0,0,0,0,55.8179084105732
3124.0,7,34.05714285714286,37.9,22.8,44.1829085243235,49.86549888891527,16.117960516607248,0,0,0,0,55.17785084789064
3125.0,7,35.48571428571428,36.8,25.9,44.18286581788942,49.86052690449314,16.112634876672097,0,0,0,0,49.02709764919226
3126.0,7,30.571428571428577,32.8,22.1,44.18281611325078,49.85556472358791,16.10729874106595,0,0,0,0,51.30615572089973
3127.0,7,29.814285714285717,27.3,20.3,44.182776944228905,49.8506195081816,16.10195384452117,0,0,0,0,60.22075016151904
3128.0,7,31.328571428571426,33.0,19.4,44.18272453558384,49.84565566159674,16.096613185734906,1,0,0,0,34.131022541712426
3129.0,7,33.942857142857136,36.7,19.1,44.18267923507056,49.84070219595167,16.091274516460523,1,0,0,0,34.207039262750634
3130.0,7,34.72857142857142,36.6,23.6,44.182644173832976,49.8357212612864,16.085968892355744,0,0,0,0,48.411030873985375
3131.0,7,35.62857142857143,36.2,20.8,44.18259169081978,49.83075559341985,16.080623959393808,0,0,0,0,50.54970252099443
3132.0,7,34.81428571428571,35.5,18.1,44.18254854838439,49.8257742068316,16.07530142369182,1,0,0,0,41.4406522636925
3133.0,7,34.15714285714286,34.2,19.7,44.182505349780534,49.820789228368525,16.069980806580585,1,0,0,0,46.714871809185226
3134.0,8,32.425,34.1,20.1,39.085016560701504,42.06657710824378,3.402896349748234,0,0,1,1,68.41999261400991
3135.0,8,34.55,35.4,25.4,39.08430034525886,42.06100026726135,3.3974288126637995,0,0,1,1,64.57961433905817
3136.0,8,34.349999999999994,34.849999999999994,25.0,39.08357631927808,42.05542101185637,3.391964630601213,0,0,1,1,64.45814944078876
3137.0,8,34.400000000000006,35.0,24.0,39.08285338501003,42.049843522383945,3.386485334874662,0,0,1,1,72.51847255334428
3138.0,7,35.81428571428572,36.4,29.2,44.18230067018447,49.7957982897378,16.04342667252236,0,0,0,0,46.58502783415254
3139.0,7,35.5,35.7,30.0,44.18225387364134,49.79079326664923,16.03811216673762,0,0,0,0,49.60966249739293
3140.0,8,33.975,34.8,22.6,39.471641443275274,42.033115506046585,6.49764428670271,0,0,1,1,54.52104645311527
3141.0,8,35.287499999999994,35.65,29.7,39.47222946123169,42.02753728928002,6.502669454624943,0,0,1,1,64.34020454891684
3142.0,8,34.512499999999996,36.3,27.3,39.07925620417214,42.02196370956048,3.359163511960793,0,0,1,1,58.567700792848825
3143.0,9,31.700000000000003,34.7,21.4,35.46010567698477,34.26195432649536,3.3536945834091525,0,0,2,2,66.96029842113818
3144.0,8,34.35,34.45,28.9,39.473996575078225,42.01080816215455,6.517710973972536,0,0,1,1,65.37003762800143
3145.0,8,32.75,32.2,28.0,39.47458486563907,42.005229803564546,6.522699199220422,0,0,1,1,60.94125091265527
3146.0,8,30.9,31.9,26.8,39.47517214872834,41.99965035605331,6.527669957010542,0,0,1,1,62.40273687483224
3147.0,8,26.362499999999997,26.7,20.2,39.475765677425116,41.99407633622495,6.532640290205957,0,0,1,1,70.09972080218215
3148.0,7,33.057142857142864,33.3,21.4,42.831465769691064,49.74563169656979,6.537616892355203,0,0,1,1,54.1493050128868
3149.0,7,34.31428571428572,33.6,27.8,44.181826762448736,49.74058403503606,15.985169778595887,0,0,0,0,38.49654578840261
3150.0,7,34.78571428571429,34.0,31.1,44.181784046434665,49.735532234656176,15.97989711938713,0,0,0,0,42.79413884342616
3151.0,7,34.6,34.8,25.9,44.18174093160402,49.73048138624965,15.97462765663322,0,0,0,0,42.31365347974864
3152.0,5,29.2,30.5,24.9,51.81912766960316,52.836784161501946,23.42965720675717,0,0,0,0,57.97183360484771
3153.0,7,32.98571428571428,31.5,29.6,44.181664493633434,49.720345255795145,15.96411070168432,0,0,0,0,34.98572120512694
3154.0,7,34.50000000000001,33.1,30.2,44.18161921310936,49.71529003381855,15.958838052183708,0,0,0,0,40.22236123280221
3155.0,7,34.0,32.5,28.9,44.18157388117869,49.71022138216844,15.953575121501132,0,0,0,0,47.567745874833626
3156.0,7,32.17142857142857,33.1,25.4,44.18152720931142,49.70515047357458,15.948307784488556,0,0,0,0,40.56614091048274
3157.0,7,31.74285714285715,32.2,23.8,44.18147977557213,49.70007633759993,15.943049059288516,0,0,0,0,35.64262028273385
3158.0,7,32.84285714285714,33.5,24.9,44.18143006466422,49.695007101399206,15.937783610431635,0,0,0,0,40.57991931819055
3159.0,7,33.957142857142856,33.4,26.2,44.18137923452337,49.68994523834159,15.932508719802469,0,0,0,0,57.228205171084
3160.0,7,33.0,33.9,26.9,44.181329686599504,49.68488756642767,15.927239808899197,0,0,0,0,54.64810792653403
3161.0,7,32.214285714285715,33.6,25.7,44.18128327187888,49.67980463532825,15.92199121914799,0,0,0,0,50.19278987426834
3162.0,7,34.15714285714286,33.2,27.5,44.18122149524756,49.67475522242999,15.91670003926508,0,0,0,0,50.61753083500202
3163.0,7,33.77142857142857,33.4,26.2,44.18117147547167,49.66967691876032,15.911445986205964,0,0,0,0,46.09430398692423
3164.0,7,34.65714285714285,35.7,25.2,44.18111759125414,49.664606063029154,15.906187466730891,0,0,0,0,36.84072545283215
3165.0,7,34.24285714285714,32.7,25.5,44.18106028181029,49.65953105968974,15.90092868977152,0,0,0,0,47.12285808740425
3166.0,8,29.1625,29.799999999999997,18.3,39.062028684840456,41.887916595936346,3.2291810350526053,1,0,1,1,69.36508775058793
3167.0,8,29.725,30.549999999999997,18.3,39.06129716366755,41.882320883900306,3.223806201594409,1,0,1,1,54.39342259619268
3168.0,8,31.1625,32.349999999999994,18.0,39.06057286914546,41.876727381147845,3.2184617647971936,1,0,1,1,53.22946426418755
3169.0,7,34.9,35.2,28.3,44.180801226456744,49.63928658210346,15.87983813960701,0,0,0,0,51.726476481362944
3170.0,7,35.114285714285714,35.6,29.4,44.18074130583219,49.634211693784216,15.874593190610952,0,0,0,0,48.47718173126733
3171.0,7,33.857142857142854,33.7,26.7,44.18066059062704,49.62915806886092,15.86930479219972,0,0,0,0,36.204658920489486
3172.0,7,34.08571428571428,34.8,27.6,44.1805973510181,49.62408785664589,15.864058554417513,0,0,0,0,37.35118022829416
3173.0,7,33.18571428571429,32.5,24.9,44.18052415722452,49.619030324438114,15.858790841490409,0,0,0,0,40.27912550253146
3174.0,7,33.01428571428572,30.8,26.3,44.18045489490591,49.61396304061051,15.85352895785322,0,0,0,0,29.07496347864349
3175.0,7,33.45714285714286,32.4,26.4,44.180378141931286,49.60890520149332,15.848252048054729,0,0,0,0,27.26922469962748
3176.0,7,32.871428571428574,32.3,23.8,44.18030288301399,49.603851132555526,15.842973656922394,0,0,0,0,23.70655163620852
3177.0,7,33.971428571428575,33.3,27.4,44.180226353238616,49.59878113501836,15.837704056399316,0,0,0,0,44.19321455851543
3178.0,7,34.471428571428575,33.3,29.1,44.18016415470644,49.59370431913322,15.832471100320792,0,0,0,0,45.42102492397463
3179.0,7,34.357142857142854,32.4,28.1,44.18008261109062,49.588638062558026,15.827191565518628,0,0,0,0,46.32944383125125
3180.0,7,34.65714285714286,32.4,30.3,44.18000855125835,49.583581224534086,15.821918368386733,0,0,0,0,37.90670308667049
3181.0,8,31.612499999999997,30.3,21.9,39.051104756401045,41.80396761573565,3.149308215250182,0,0,1,1,88.58386693582
3182.0,7,33.42857142857143,33.4,27.2,44.17985359836914,49.5734444874102,15.811382157484385,0,0,0,0,53.88741965341226
3183.0,7,34.95714285714286,32.6,28.5,44.17978914737105,49.56836321286178,15.80614561178371,0,0,0,0,37.23773086968158
3184.0,7,35.02857142857143,33.4,29.3,44.17970024811229,49.56330882472305,15.800843893321378,0,0,0,0,43.00643445548469
3185.0,7,33.9,32.5,28.1,44.179621563112555,49.55823421832433,15.79558109898032,0,0,0,0,43.66519662987131
3186.0,7,33.885714285714286,32.4,27.0,44.17955102699864,49.55315336678444,15.790334030023754,0,0,0,0,51.33837463931504
3187.0,7,33.95714285714286,33.5,28.7,44.17946556101526,49.548081947680814,15.785047200549052,0,0,0,0,35.073622865689515
3188.0,7,34.199999999999996,33.7,27.6,44.179395608048985,49.54300018835421,15.779803386268345,0,0,0,0,43.12918150160558
3189.0,7,35.07142857142857,35.1,25.8,44.17931537869493,49.53792389622743,15.774538315743326,0,0,0,0,31.98852790558381
3190.0,7,33.82857142857142,31.7,26.7,44.1792464200253,49.53283135918628,15.769301950769185,0,0,0,0,53.27385575238716
3191.0,7,34.75714285714286,36.4,27.8,44.17916008129713,49.52776097604718,15.764021260607398,0,0,0,0,64.4640287268436
3192.0,6,35.36666666666667,35.400000000000006,29.6,47.59418334958092,51.322351502549765,15.758759808854975,0,0,0,0,47.13551151945935
3193.0,7,34.05714285714286,33.6,27.9,44.17899864265371,49.51759403723804,15.753494909306172,0,0,0,0,52.32999557225332
3194.0,6,34.18333333333333,34.0,28.0,47.59184917388779,51.324348973119385,15.748226800319433,0,0,0,0,44.96554206622572
3195.0,7,33.3,32.1,25.6,44.178840133268054,49.507423998421935,15.742979540509657,0,0,0,0,49.9820106301809
3196.0,7,33.82857142857143,31.1,25.7,44.178761530746,49.50233938945381,15.737725898204395,0,0,0,0,37.599195081213885
3197.0,7,33.857142857142854,31.9,27.0,44.17867698010925,49.49724792751523,15.732464520366946,0,0,0,0,49.09384820832144
3198.0,5,36.3,37.6,27.8,46.47171444253096,49.4921684945132,15.727194100114428,0,0,0,0,49.66712914734028
3199.0,7,34.01428571428572,32.1,25.8,44.17850784769827,49.48708635664232,15.721927655683642,0,0,0,0,47.61782593763778
3200.0,7,33.800000000000004,32.4,27.7,44.17843252027528,49.48198914376096,15.716691605439266,0,0,0,0,50.03125996284218
3201.0,7,33.25714285714286,33.7,22.0,44.17834583502532,49.47689986019518,15.711422881726357,0,0,0,0,37.86867578710492
3202.0,6,34.916666666666664,34.35,28.6,42.67584167192198,41.686319240414775,15.706194598907524,0,0,0,0,35.37654339062739
3203.0,6,34.766666666666666,34.8,26.4,42.67454674758714,41.68070210720853,15.700903471818544,0,0,0,0,33.14363874250509
3204.0,6,34.73333333333333,34.4,28.3,42.67326704141686,41.675095881657434,15.695644546999269,0,0,0,0,30.64588438026125
3205.0,6,35.11666666666667,34.55,27.8,42.67197697272055,41.66948082550225,15.690370307754158,0,0,0,0,22.413591411843694
3206.0,5,35.559999999999995,35.7,29.9,46.449128588126634,49.45141978461172,15.685116548134332,0,0,0,0,30.277058990375217
3207.0,7,32.52857142857143,29.8,26.0,44.17782688623278,49.44632944054327,15.679848375541514,0,0,0,0,34.931978702024686
3208.0,8,30.712500000000002,30.4,20.5,39.03123339285408,41.65264684772865,3.0057222912094304,0,0,1,1,75.52682470712546
3209.0,5,35.96,35.8,30.5,46.44064438631294,49.43611873434477,15.669339876285774,0,0,0,0,39.48339666982342
3210.0,5,35.739999999999995,36.0,29.2,46.43781097638198,49.43102572210008,15.664067852513972,0,0,0,0,38.21740560849159
3211.0,6,33.56666666666667,33.900000000000006,22.9,47.571938904615344,51.34130489948683,15.658823018331876,0,0,0,0,34.254902589779924
3212.0,6,33.78333333333334,34.9,22.5,47.57076015740532,51.34229698176996,15.653560338010722,0,0,0,0,41.9802481535337
3213.0,6,33.46666666666667,34.3,22.1,47.56958145886264,51.343289943877224,15.648302168854917,0,0,0,0,41.10452712131444
3214.0,6,33.48333333333333,33.75,25.3,47.56840674716147,51.34427659643181,15.64305204746204,0,0,0,0,51.80129720805458
3215.0,6,33.233333333333334,34.35,24.0,47.567222738792054,51.34527956493197,15.637781294166938,0,0,0,0,53.34782636647584
3216.0,6,33.28333333333334,35.3,22.3,47.56604222265364,51.34626702897553,15.632525503283166,0,0,0,0,63.97305722571135
3217.0,5,35.24,37.1,27.3,46.41799897283478,49.395268171890535,15.62729208863044,0,0,0,0,72.31083150799255
3218.0,5,35.44,36.0,27.0,46.4151462702398,49.39016112748533,15.622012009780132,0,0,0,0,49.35861491087866
3219.0,5,36.2,37.6,28.4,46.412325436532065,49.3850475119141,15.616772302094528,0,0,0,0,53.560992218279615
3220.0,5,35.660000000000004,37.5,29.0,46.40949974628752,49.37993547881493,15.611532305597123,0,0,0,0,43.20099944873374
3221.0,5,35.34,37.7,27.6,46.40665634770689,49.37481228562269,15.606267608793235,0,0,0,0,51.96648969227877
3222.0,6,33.28333333333333,35.150000000000006,23.8,47.55897035844544,51.35220069940527,15.601019081872044,0,0,0,0,69.9063514391854
3223.0,5,34.78,37.3,24.6,46.40096775661848,49.36459269869587,15.595737556233695,0,0,0,0,68.41454024768505
3224.0,5,35.02,36.7,26.2,46.39813011703335,49.35948850618688,15.590479519794844,0,0,0,0,73.42979069218524
3225.0,7,33.971428571428575,32.5,27.6,44.1761867576923,49.35436020211092,15.58522661113104,0,0,0,0,48.92896101408451
3226.0,6,34.96666666666667,36.75,27.3,47.554220073707036,51.35615621092863,15.57996894105981,0,0,0,0,63.99898535448097
3227.0,6,35.11666666666667,36.099999999999994,28.4,47.55303499205542,51.35715127953695,15.574718793209314,0,0,0,0,55.63976604638324
3228.0,6,33.9,35.55,23.2,47.55185503518988,51.35813195175119,15.56948018946902,0,0,0,0,27.000395548754685
3229.0,6,34.73333333333333,36.25,28.7,42.641053016479425,41.534761510520255,15.56423314417739,0,0,0,0,35.812399985141404
3230.0,6,34.46666666666666,33.8,29.5,42.63975300743363,41.5291395642567,15.558972801605796,0,0,0,0,41.75028878231615
3231.0,7,33.3,33.7,25.7,44.17561844086184,49.32361623906903,15.553724404596238,0,0,0,0,48.60555185413633
3232.0,7,34.17142857142857,34.0,26.4,44.1755287160373,49.31848748046283,15.54849044472087,0,0,0,0,40.979938603194654
3233.0,7,32.91428571428572,33.7,24.2,44.17542749408218,49.31336308086544,15.543231325140958,0,0,0,0,50.49326184387995
3234.0,7,31.914285714285715,32.3,21.3,44.175321142081316,49.30823251364943,15.537958857863874,0,0,0,0,42.3716924799508
3235.0,7,33.57142857142858,33.4,27.8,44.17522782637011,49.30309618974172,15.532721296583055,0,0,0,0,53.15885665157892
3236.0,7,32.92857142857143,34.1,22.6,44.1751225900076,49.29796453206946,15.527455601392044,0,0,0,0,85.27774879451947
3237.0,6,34.91666666666667,36.85,26.7,47.541158687623486,51.36700440957974,15.522211763773516,0,0,0,0,41.68420791779556
3238.0,7,34.371428571428574,33.7,26.9,44.17492677346993,49.287699561055305,15.516968496585632,0,0,0,0,45.07986576681456
3239.0,7,35.01428571428571,34.4,27.7,44.17482784450768,49.28257303694932,15.511722561258406,0,0,0,0,38.24759110786803
3240.0,7,33.385714285714286,33.0,25.0,44.174730322589824,49.277437976657225,15.506476500720613,0,0,0,0,46.44189371662157
3241.0,7,33.18571428571429,32.0,24.4,44.17463278396259,49.27229287926839,15.501233917036684,0,0,0,0,34.21487991719735
3242.0,6,33.416666666666664,32.7,27.1,47.535190394682665,51.37193250882325,15.4959423187454,0,0,0,0,44.10291834487376
3243.0,7,32.91428571428572,29.1,25.9,44.174418637654654,49.26203521067999,15.490699261517092,0,0,0,0,31.643657525374906
3244.0,7,32.81428571428571,34.5,21.2,41.144435478894586,49.25689136223191,2.814201104768179,0,0,1,1,110.23303195548276
3245.0,6,32.21666666666667,34.45,21.5,47.531617436739566,51.374883379090306,15.48021839859301,0,0,0,0,52.62339032866557
3246.0,5,33.019999999999996,33.5,23.3,46.33547959024701,49.2466009596176,15.474968762559968,0,0,0,0,149.22251497106768
3247.0,6,30.816666666666663,28.799999999999997,24.2,47.52921460293326,51.37685248255369,15.469702203074736,0,0,0,0,47.22519373039492
3248.0,7,31.05714285714286,29.7,19.1,41.137295877092654,49.23630774812024,2.7929091507983026,1,0,1,1,71.03938880107007
3249.0,9,29.65555555555555,28.1,20.4,35.44896102023278,33.613500724409015,2.787576485046818,0,0,2,2,87.33542961386775
3250.0,9,30.044444444444448,29.6,21.1,35.44883368869775,33.60740559451119,2.7822332669945973,0,0,2,2,60.39245194848639
3251.0,9,30.077777777777776,30.7,22.0,35.44870868587159,33.601334881866215,2.7768938544089967,0,0,2,2,69.23270953367023
3252.0,9,29.633333333333333,28.3,22.2,35.448587089155836,33.595276354085385,2.7715878019230646,0,0,2,2,79.04364908356818
3253.0,9,31.977777777777778,34.6,20.1,35.448470481424806,33.589252055503344,2.7662763007855604,0,0,2,2,66.76111135159603
3254.0,10,31.55,35.05,18.3,32.39736330485492,28.835586912381274,2.7609771595882715,1,0,3,3,81.30599968398211
3255.0,8,34.662499999999994,38.2,22.0,39.53480029268013,41.388551301919485,7.065771906087143,0,0,1,1,57.89436462484616
3256.0,10,31.98,31.5,17.5,32.39820998435897,28.836024826944694,2.750400641967976,1,0,3,3,71.2548747702352
3257.0,10,32.970000000000006,31.25,22.8,32.39863024767896,28.83625973191048,2.745100831199801,0,0,3,3,63.364873490558914
3258.0,10,33.47,34.2,19.1,32.39905986559201,28.836492572728815,2.739838116298793,1,0,3,3,54.61586551831257
3259.0,9,34.766666666666666,38.5,20.4,35.212185573675775,33.55331882134703,2.734534570105013,0,0,2,2,67.41259906504415
3260.0,9,33.855555555555554,35.5,18.3,35.21213167829964,33.54737542891211,2.7292749523349342,1,0,2,2,47.23943758000002
3261.0,8,36.15,38.400000000000006,21.2,38.991652858677554,41.35475633048519,2.723993345776171,0,0,1,1,57.84520770150009
3262.0,8,36.175000000000004,38.5,20.8,38.99092900683975,41.34912690460979,2.7187440150706723,0,0,1,1,57.61706031318419
